time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1325.444793,1.54E+03,7.61E+00,4.54E-04,70552,537.05908,1435.56612,1.39E+03,5.73E+00,7.78E+02,2.14E+00,1.54E+03,7.61E+00,0,,,,,537.05908,2.79E-03,1435.56612,1.93E-03,1.74E-02,-8.34E-02
1325.446182,1.55E+03,7.62E+00,4.54E-04,70553,537.05834,1435.56066,1.40E+03,5.73E+00,7.79E+02,2.15E+00,1.55E+03,7.62E+00,0,,,,,537.05834,2.77E-03,1435.56066,1.92E-03,2.35E-02,-9.34E-02
1325.447571,1.54E+03,7.62E+00,4.54E-04,70554,537.06015,1435.56523,1.40E+03,5.73E+00,7.77E+02,2.15E+00,1.54E+03,7.62E+00,0,,,,,537.06015,2.79E-03,1435.56523,1.93E-03,1.92E-02,-8.52E-02
1325.44896,1.54E+03,7.62E+00,4.54E-04,70555,537.05767,1435.55811,1.40E+03,5.73E+00,7.79E+02,2.15E+00,1.54E+03,7.62E+00,0,,,,,537.05767,2.78E-03,1435.55811,1.92E-03,1.74E-02,-8.88E-02
1325.450349,1.55E+03,7.64E+00,4.54E-04,70556,537.06084,1435.56612,1.40E+03,5.75E+00,7.86E+02,2.15E+00,1.55E+03,7.64E+00,0,,,,,537.06084,2.78E-03,1435.56612,1.92E-03,2.56E-02,-7.96E-02
1325.451738,1.54E+03,7.63E+00,4.54E-04,70557,537.06099,1435.56061,1.40E+03,5.74E+00,7.86E+02,2.15E+00,1.54E+03,7.63E+00,0,,,,,537.06099,2.78E-03,1435.56061,1.92E-03,2.28E-02,-1.01E-01
1325.453127,1.54E+03,7.63E+00,4.54E-04,70558,537.05334,1435.55943,1.40E+03,5.75E+00,7.83E+02,2.15E+00,1.54E+03,7.63E+00,0,,,,,537.05334,2.79E-03,1435.55943,1.93E-03,1.70E-02,-9.00E-02
1325.454515,1.53E+03,7.61E+00,4.54E-04,70559,537.05706,1435.55973,1.39E+03,5.73E+00,7.84E+02,2.15E+00,1.53E+03,7.61E+00,0,,,,,537.05706,2.79E-03,1435.55973,1.93E-03,2.15E-02,-8.90E-02
1325.455904,1.55E+03,7.62E+00,4.54E-04,70560,537.06043,1435.56278,1.40E+03,5.74E+00,7.80E+02,2.15E+00,1.55E+03,7.62E+00,0,,,,,537.06043,2.78E-03,1435.56278,1.92E-03,2.21E-02,-8.55E-02
1325.457293,1.54E+03,7.63E+00,4.54E-04,70561,537.06164,1435.55778,1.40E+03,5.74E+00,7.85E+02,2.15E+00,1.54E+03,7.63E+00,0,,,,,537.06164,2.79E-03,1435.55778,1.93E-03,2.45E-02,-8.68E-02
1325.458682,1.54E+03,7.63E+00,4.54E-04,70562,537.05897,1435.55944,1.40E+03,5.74E+00,7.87E+02,2.15E+00,1.54E+03,7.63E+00,0,,,,,537.05897,2.79E-03,1435.55944,1.93E-03,1.63E-02,-9.11E-02
1325.460071,1.55E+03,7.64E+00,4.54E-04,70563,537.05945,1435.55881,1.41E+03,5.75E+00,7.87E+02,2.15E+00,1.55E+03,7.64E+00,0,,,,,537.05945,2.78E-03,1435.55881,1.92E-03,2.32E-02,-9.18E-02
1325.46146,1.53E+03,7.63E+00,4.54E-04,70564,537.06029,1435.56308,1.39E+03,5.74E+00,7.91E+02,2.16E+00,1.53E+03,7.63E+00,0,,,,,537.06029,2.80E-03,1435.56308,1.94E-03,2.21E-02,-8.72E-02
1325.462849,1.52E+03,7.62E+00,4.54E-04,70565,537.06299,1435.56409,1.38E+03,5.73E+00,7.92E+02,2.16E+00,1.52E+03,7.62E+00,0,,,,,537.06299,2.81E-03,1435.56409,1.95E-03,2.35E-02,-8.28E-02
1325.464238,1.54E+03,7.64E+00,4.54E-04,70566,537.0578,1435.56127,1.39E+03,5.75E+00,7.92E+02,2.16E+00,1.54E+03,7.64E+00,0,,,,,537.0578,2.80E-03,1435.56127,1.93E-03,2.21E-02,-9.07E-02
1325.465626,1.53E+03,7.63E+00,4.54E-04,70567,537.06265,1435.5603,1.39E+03,5.74E+00,7.93E+02,2.16E+00,1.53E+03,7.63E+00,0,,,,,537.06265,2.80E-03,1435.5603,1.94E-03,2.23E-02,-9.01E-02
1325.467015,1.55E+03,7.65E+00,4.54E-04,70568,537.06067,1435.56341,1.40E+03,5.76E+00,7.90E+02,2.16E+00,1.55E+03,7.65E+00,0,,,,,537.06067,2.80E-03,1435.56341,1.93E-03,2.17E-02,-8.33E-02
1325.468404,1.54E+03,7.64E+00,4.54E-04,70569,537.05366,1435.56654,1.40E+03,5.75E+00,7.94E+02,2.16E+00,1.54E+03,7.64E+00,0,,,,,537.05366,2.80E-03,1435.56654,1.93E-03,1.64E-02,-8.27E-02
1325.469793,1.53E+03,7.63E+00,4.54E-04,70570,537.06424,1435.55729,1.39E+03,5.74E+00,7.91E+02,2.16E+00,1.53E+03,7.63E+00,0,,,,,537.06424,2.80E-03,1435.55729,1.94E-03,2.91E-02,-9.87E-02
1325.471182,1.54E+03,7.64E+00,4.54E-04,70571,537.05806,1435.56411,1.40E+03,5.75E+00,7.97E+02,2.16E+00,1.54E+03,7.64E+00,0,,,,,537.05806,2.80E-03,1435.56411,1.93E-03,2.00E-02,-8.96E-02
1325.472571,1.53E+03,7.65E+00,4.54E-04,70572,537.06027,1435.55918,1.39E+03,5.76E+00,7.98E+02,2.17E+00,1.53E+03,7.65E+00,0,,,,,537.06027,2.82E-03,1435.55918,1.95E-03,2.09E-02,-9.15E-02
1325.47396,1.54E+03,7.63E+00,4.54E-04,70573,537.06042,1435.56519,1.39E+03,5.75E+00,7.95E+02,2.16E+00,1.54E+03,7.63E+00,0,,,,,537.06042,2.80E-03,1435.56519,1.94E-03,2.47E-02,-8.07E-02
1325.475349,1.54E+03,7.67E+00,4.54E-04,70574,537.054,1435.55317,1.40E+03,5.77E+00,8.03E+02,2.17E+00,1.54E+03,7.67E+00,0,,,,,537.054,2.79E-03,1435.55317,1.93E-03,1.66E-02,-1.05E-01
1325.476738,1.54E+03,7.64E+00,4.54E-04,70575,537.06915,1435.57029,1.39E+03,5.75E+00,7.96E+02,2.16E+00,1.54E+03,7.64E+00,0,,,,,537.06915,2.80E-03,1435.57029,1.94E-03,2.67E-02,-7.42E-02
1325.478126,1.53E+03,7.64E+00,4.54E-04,70576,537.06469,1435.56069,1.39E+03,5.75E+00,8.07E+02,2.17E+00,1.53E+03,7.64E+00,0,,,,,537.06469,2.82E-03,1435.56069,1.94E-03,2.33E-02,-8.80E-02
1325.479515,1.54E+03,7.66E+00,4.54E-04,70577,537.06549,1435.56072,1.40E+03,5.77E+00,8.02E+02,2.17E+00,1.54E+03,7.66E+00,0,,,,,537.06549,2.81E-03,1435.56072,1.93E-03,2.46E-02,-8.71E-02
1325.480904,1.54E+03,7.66E+00,4.54E-04,70578,537.05758,1435.56306,1.40E+03,5.76E+00,8.02E+02,2.17E+00,1.54E+03,7.66E+00,0,,,,,537.05758,2.80E-03,1435.56306,1.94E-03,2.05E-02,-8.95E-02
1325.482293,1.53E+03,7.65E+00,4.54E-04,70579,537.05866,1435.56507,1.39E+03,5.76E+00,8.06E+02,2.17E+00,1.53E+03,7.65E+00,0,,,,,537.05866,2.81E-03,1435.56507,1.95E-03,1.98E-02,-8.49E-02
1325.483682,1.53E+03,7.64E+00,4.54E-04,70580,537.06662,1435.56302,1.39E+03,5.75E+00,8.04E+02,2.17E+00,1.53E+03,7.64E+00,0,,,,,537.06662,2.81E-03,1435.56302,1.94E-03,2.76E-02,-8.82E-02
1325.485071,1.53E+03,7.65E+00,4.53E-04,70581,537.05856,1435.55911,1.39E+03,5.76E+00,8.08E+02,2.17E+00,1.53E+03,7.65E+00,0,,,,,537.05856,2.81E-03,1435.55911,1.94E-03,1.71E-02,-8.78E-02
1325.48646,1.53E+03,7.65E+00,4.53E-04,70582,537.0669,1435.56956,1.39E+03,5.76E+00,8.08E+02,2.17E+00,1.53E+03,7.65E+00,0,,,,,537.0669,2.82E-03,1435.56956,1.94E-03,2.78E-02,-7.68E-02
1325.487849,1.52E+03,7.65E+00,4.53E-04,70583,537.06041,1435.56135,1.38E+03,5.76E+00,8.10E+02,2.17E+00,1.52E+03,7.65E+00,0,,,,,537.06041,2.82E-03,1435.56135,1.95E-03,1.70E-02,-9.16E-02
1325.489237,1.54E+03,7.67E+00,4.53E-04,70584,537.06801,1435.56415,1.39E+03,5.77E+00,8.16E+02,2.18E+00,1.54E+03,7.67E+00,0,,,,,537.06801,2.82E-03,1435.56415,1.94E-03,2.63E-02,-9.01E-02
1325.490626,1.52E+03,7.65E+00,4.53E-04,70585,537.05965,1435.56114,1.38E+03,5.76E+00,8.14E+02,2.17E+00,1.52E+03,7.65E+00,0,,,,,537.05965,2.83E-03,1435.56114,1.95E-03,2.24E-02,-9.35E-02
1325.492015,1.53E+03,7.66E+00,4.53E-04,70586,537.06243,1435.56485,1.39E+03,5.77E+00,8.14E+02,2.18E+00,1.53E+03,7.66E+00,0,,,,,537.06243,2.82E-03,1435.56485,1.95E-03,2.07E-02,-8.90E-02
1325.493404,1.53E+03,7.67E+00,4.53E-04,70587,537.05984,1435.56073,1.39E+03,5.77E+00,8.15E+02,2.18E+00,1.53E+03,7.67E+00,0,,,,,537.05984,2.82E-03,1435.56073,1.94E-03,2.37E-02,-8.95E-02
1325.494793,1.54E+03,7.67E+00,4.53E-04,70588,537.05636,1435.56107,1.40E+03,5.77E+00,8.15E+02,2.18E+00,1.54E+03,7.67E+00,0,,,,,537.05636,2.81E-03,1435.56107,1.94E-03,2.32E-02,-8.74E-02
1325.496182,1.54E+03,7.67E+00,4.53E-04,70589,537.05979,1435.55985,1.40E+03,5.78E+00,8.14E+02,2.18E+00,1.54E+03,7.67E+00,0,,,,,537.05979,2.80E-03,1435.55985,1.94E-03,1.88E-02,-8.98E-02
1325.497571,1.53E+03,7.68E+00,4.53E-04,70590,537.05498,1435.56019,1.39E+03,5.78E+00,8.21E+02,2.18E+00,1.53E+03,7.68E+00,0,,,,,537.05498,2.82E-03,1435.56019,1.95E-03,1.83E-02,-9.08E-02
1325.49896,1.54E+03,7.67E+00,4.53E-04,70591,537.06171,1435.55936,1.39E+03,5.78E+00,8.19E+02,2.18E+00,1.54E+03,7.67E+00,0,,,,,537.06171,2.82E-03,1435.55936,1.95E-03,2.25E-02,-8.54E-02
1325.500349,1.53E+03,7.68E+00,4.53E-04,70592,537.0634,1435.56148,1.39E+03,5.78E+00,8.23E+02,2.18E+00,1.53E+03,7.68E+00,0,,,,,537.0634,2.83E-03,1435.56148,1.95E-03,2.53E-02,-9.36E-02
1325.501737,1.52E+03,7.69E+00,4.53E-04,70593,537.0628,1435.56381,1.38E+03,5.79E+00,8.29E+02,2.19E+00,1.52E+03,7.69E+00,0,,,,,537.0628,2.84E-03,1435.56381,1.96E-03,2.39E-02,-9.09E-02
1325.503126,1.54E+03,7.69E+00,4.53E-04,70594,537.05439,1435.56238,1.40E+03,5.79E+00,8.25E+02,2.18E+00,1.54E+03,7.69E+00,0,,,,,537.05439,2.82E-03,1435.56238,1.94E-03,1.77E-02,-8.49E-02
1325.504515,1.52E+03,7.68E+00,4.53E-04,70595,537.05921,1435.55887,1.38E+03,5.78E+00,8.25E+02,2.19E+00,1.52E+03,7.68E+00,0,,,,,537.05921,2.84E-03,1435.55887,1.96E-03,2.08E-02,-9.59E-02
1325.505904,1.52E+03,7.69E+00,4.53E-04,70596,537.06346,1435.56499,1.38E+03,5.78E+00,8.28E+02,2.19E+00,1.52E+03,7.69E+00,0,,,,,537.06346,2.84E-03,1435.56499,1.96E-03,2.99E-02,-8.71E-02
1325.507293,1.53E+03,7.68E+00,4.53E-04,70597,537.05922,1435.56213,1.39E+03,5.78E+00,8.26E+02,2.19E+00,1.53E+03,7.68E+00,0,,,,,537.05922,2.83E-03,1435.56213,1.95E-03,1.78E-02,-8.58E-02
1325.508682,1.53E+03,7.68E+00,4.53E-04,70598,537.06102,1435.56487,1.39E+03,5.78E+00,8.27E+02,2.19E+00,1.53E+03,7.68E+00,0,,,,,537.06102,2.83E-03,1435.56487,1.96E-03,2.04E-02,-8.90E-02
1325.510071,1.52E+03,7.68E+00,4.53E-04,70599,537.06053,1435.56538,1.38E+03,5.78E+00,8.29E+02,2.19E+00,1.52E+03,7.68E+00,0,,,,,537.06053,2.84E-03,1435.56538,1.96E-03,2.41E-02,-8.92E-02
1325.51146,1.53E+03,7.69E+00,4.53E-04,70600,537.06465,1435.56034,1.39E+03,5.79E+00,8.31E+02,2.19E+00,1.53E+03,7.69E+00,0,,,,,537.06465,2.85E-03,1435.56034,1.96E-03,2.77E-02,-8.71E-02
1325.512848,1.54E+03,7.70E+00,4.53E-04,70601,537.05879,1435.565,1.40E+03,5.80E+00,8.33E+02,2.19E+00,1.54E+03,7.70E+00,0,,,,,537.05879,2.82E-03,1435.565,1.95E-03,1.88E-02,-9.15E-02
1325.514237,1.54E+03,7.71E+00,4.53E-04,70602,537.05532,1435.56299,1.40E+03,5.80E+00,8.37E+02,2.20E+00,1.54E+03,7.71E+00,0,,,,,537.05532,2.82E-03,1435.56299,1.95E-03,1.82E-02,-8.89E-02
1325.515626,1.53E+03,7.70E+00,4.53E-04,70603,537.06103,1435.56121,1.39E+03,5.79E+00,8.35E+02,2.20E+00,1.53E+03,7.70E+00,0,,,,,537.06103,2.84E-03,1435.56121,1.96E-03,2.18E-02,-8.80E-02
1325.517015,1.53E+03,7.70E+00,4.53E-04,70604,537.05896,1435.56208,1.39E+03,5.80E+00,8.36E+02,2.20E+00,1.53E+03,7.70E+00,0,,,,,537.05896,2.84E-03,1435.56208,1.96E-03,2.67E-02,-9.02E-02
1325.518404,1.54E+03,7.72E+00,4.53E-04,70605,537.05847,1435.5597,1.39E+03,5.81E+00,8.41E+02,2.20E+00,1.54E+03,7.72E+00,0,,,,,537.05847,2.83E-03,1435.5597,1.95E-03,2.17E-02,-9.33E-02
1325.519793,1.54E+03,7.71E+00,4.53E-04,70606,537.06247,1435.56358,1.39E+03,5.80E+00,8.38E+02,2.20E+00,1.54E+03,7.71E+00,0,,,,,537.06247,2.83E-03,1435.56358,1.95E-03,2.14E-02,-8.33E-02
1325.521182,1.53E+03,7.72E+00,4.53E-04,70607,537.06016,1435.55826,1.39E+03,5.81E+00,8.43E+02,2.20E+00,1.53E+03,7.72E+00,0,,,,,537.06016,2.84E-03,1435.55826,1.96E-03,2.17E-02,-9.21E-02
1325.522571,1.53E+03,7.71E+00,4.53E-04,70608,537.05874,1435.56066,1.39E+03,5.80E+00,8.40E+02,2.20E+00,1.53E+03,7.71E+00,0,,,,,537.05874,2.83E-03,1435.56066,1.95E-03,2.45E-02,-9.24E-02
1325.52396,1.54E+03,7.71E+00,4.53E-04,70609,537.05887,1435.5606,1.40E+03,5.80E+00,8.38E+02,2.20E+00,1.54E+03,7.71E+00,0,,,,,537.05887,2.83E-03,1435.5606,1.95E-03,2.01E-02,-8.62E-02
1325.525348,1.54E+03,7.73E+00,4.53E-04,70610,537.05396,1435.55496,1.40E+03,5.81E+00,8.42E+02,2.20E+00,1.54E+03,7.73E+00,0,,,,,537.05396,2.84E-03,1435.55496,1.95E-03,1.86E-02,-9.97E-02
1325.526737,1.53E+03,7.71E+00,4.53E-04,70611,537.05953,1435.56235,1.39E+03,5.81E+00,8.44E+02,2.20E+00,1.53E+03,7.71E+00,0,,,,,537.05953,2.84E-03,1435.56235,1.96E-03,2.20E-02,-8.30E-02
1325.528126,1.53E+03,7.71E+00,4.53E-04,70612,537.06489,1435.56156,1.39E+03,5.81E+00,8.43E+02,2.20E+00,1.53E+03,7.71E+00,0,,,,,537.06489,2.84E-03,1435.56156,1.96E-03,2.57E-02,-8.74E-02
1325.529515,1.52E+03,7.71E+00,4.53E-04,70613,537.05642,1435.56321,1.38E+03,5.81E+00,8.48E+02,2.20E+00,1.52E+03,7.71E+00,0,,,,,537.05642,2.86E-03,1435.56321,1.97E-03,2.13E-02,-8.93E-02
1325.530904,1.54E+03,7.74E+00,4.53E-04,70614,537.06059,1435.55903,1.40E+03,5.82E+00,8.50E+02,2.21E+00,1.54E+03,7.74E+00,0,,,,,537.06059,2.84E-03,1435.55903,1.95E-03,2.49E-02,-9.32E-02
1325.532293,1.53E+03,7.72E+00,4.53E-04,70615,537.06108,1435.56149,1.39E+03,5.81E+00,8.48E+02,2.21E+00,1.53E+03,7.72E+00,0,,,,,537.06108,2.84E-03,1435.56149,1.96E-03,2.06E-02,-8.71E-02
1325.533682,1.54E+03,7.73E+00,4.53E-04,70616,537.05955,1435.56229,1.40E+03,5.82E+00,8.49E+02,2.21E+00,1.54E+03,7.73E+00,0,,,,,537.05955,2.84E-03,1435.56229,1.95E-03,2.23E-02,-9.28E-02
1325.535071,1.55E+03,7.75E+00,4.53E-04,70617,537.06261,1435.55958,1.40E+03,5.83E+00,8.51E+02,2.21E+00,1.55E+03,7.75E+00,0,,,,,537.06261,2.83E-03,1435.55958,1.95E-03,2.56E-02,-8.91E-02
1325.536459,1.54E+03,7.74E+00,4.53E-04,70618,537.05826,1435.55946,1.40E+03,5.83E+00,8.53E+02,2.21E+00,1.54E+03,7.74E+00,0,,,,,537.05826,2.83E-03,1435.55946,1.95E-03,2.05E-02,-9.02E-02
1325.537848,1.54E+03,7.74E+00,4.53E-04,70619,537.05469,1435.5615,1.40E+03,5.83E+00,8.52E+02,2.21E+00,1.54E+03,7.74E+00,0,,,,,537.05469,2.83E-03,1435.5615,1.95E-03,2.19E-02,-8.91E-02
1325.539237,1.54E+03,7.75E+00,4.53E-04,70620,537.05909,1435.55866,1.40E+03,5.83E+00,8.56E+02,2.21E+00,1.54E+03,7.75E+00,0,,,,,537.05909,2.84E-03,1435.55866,1.95E-03,2.21E-02,-9.61E-02
1325.540626,1.54E+03,7.75E+00,4.53E-04,70621,537.06405,1435.56643,1.40E+03,5.83E+00,8.60E+02,2.22E+00,1.54E+03,7.75E+00,0,,,,,537.06405,2.84E-03,1435.56643,1.96E-03,2.35E-02,-8.11E-02
1325.542015,1.53E+03,7.75E+00,4.53E-04,70622,537.06164,1435.56097,1.39E+03,5.84E+00,8.57E+02,2.22E+00,1.53E+03,7.75E+00,0,,,,,537.06164,2.85E-03,1435.56097,1.97E-03,2.42E-02,-8.69E-02
1325.543404,1.55E+03,7.76E+00,4.53E-04,70623,537.05843,1435.55793,1.40E+03,5.84E+00,8.58E+02,2.21E+00,1.55E+03,7.76E+00,0,,,,,537.05843,2.84E-03,1435.55793,1.95E-03,1.89E-02,-9.14E-02
1325.544793,1.54E+03,7.77E+00,4.53E-04,70624,537.06363,1435.56168,1.40E+03,5.85E+00,8.63E+02,2.22E+00,1.54E+03,7.77E+00,0,,,,,537.06363,2.85E-03,1435.56168,1.96E-03,2.46E-02,-8.82E-02
1325.546182,1.54E+03,7.76E+00,4.53E-04,70625,537.06446,1435.56396,1.40E+03,5.84E+00,8.61E+02,2.22E+00,1.54E+03,7.76E+00,0,,,,,537.06446,2.85E-03,1435.56396,1.96E-03,2.49E-02,-8.52E-02
1325.547571,1.53E+03,7.75E+00,4.53E-04,70626,537.06332,1435.56239,1.39E+03,5.83E+00,8.66E+02,2.22E+00,1.53E+03,7.75E+00,0,,,,,537.06332,2.85E-03,1435.56239,1.97E-03,2.45E-02,-8.81E-02
1325.548959,1.55E+03,7.77E+00,4.53E-04,70627,537.06337,1435.56282,1.41E+03,5.85E+00,8.66E+02,2.22E+00,1.55E+03,7.77E+00,0,,,,,537.06337,2.84E-03,1435.56282,1.95E-03,2.40E-02,-8.68E-02
1325.550348,1.54E+03,7.77E+00,4.53E-04,70628,537.06224,1435.55821,1.40E+03,5.85E+00,8.67E+02,2.22E+00,1.54E+03,7.77E+00,0,,,,,537.06224,2.84E-03,1435.55821,1.96E-03,1.94E-02,-8.82E-02
1325.551737,1.53E+03,7.76E+00,4.53E-04,70629,537.06402,1435.56661,1.39E+03,5.84E+00,8.67E+02,2.22E+00,1.53E+03,7.76E+00,0,,,,,537.06402,2.87E-03,1435.56661,1.97E-03,2.67E-02,-8.47E-02
1325.553126,1.55E+03,7.77E+00,4.53E-04,70630,537.06434,1435.56176,1.40E+03,5.85E+00,8.67E+02,2.22E+00,1.55E+03,7.77E+00,0,,,,,537.06434,2.84E-03,1435.56176,1.96E-03,2.16E-02,-9.65E-02
1325.554515,1.55E+03,7.78E+00,4.53E-04,70631,537.06037,1435.56062,1.40E+03,5.86E+00,8.68E+02,2.23E+00,1.55E+03,7.78E+00,0,,,,,537.06037,2.84E-03,1435.56062,1.96E-03,2.37E-02,-9.05E-02
1325.555904,1.55E+03,7.79E+00,4.53E-04,70632,537.06186,1435.56251,1.40E+03,5.86E+00,8.72E+02,2.23E+00,1.55E+03,7.79E+00,0,,,,,537.06186,2.84E-03,1435.56251,1.96E-03,2.00E-02,-8.63E-02
1325.557293,1.52E+03,7.75E+00,4.53E-04,70633,537.06374,1435.56761,1.38E+03,5.84E+00,8.75E+02,2.23E+00,1.52E+03,7.75E+00,0,,,,,537.06374,2.87E-03,1435.56761,1.98E-03,2.59E-02,-8.58E-02
1325.558682,1.54E+03,7.78E+00,4.53E-04,70634,537.05746,1435.55916,1.40E+03,5.85E+00,8.72E+02,2.23E+00,1.54E+03,7.78E+00,0,,,,,537.05746,2.84E-03,1435.55916,1.96E-03,2.03E-02,-9.30E-02
1325.56007,1.54E+03,7.78E+00,4.53E-04,70635,537.06064,1435.55782,1.40E+03,5.86E+00,8.76E+02,2.23E+00,1.54E+03,7.78E+00,0,,,,,537.06064,2.85E-03,1435.55782,1.97E-03,2.33E-02,-9.58E-02
1325.561459,1.55E+03,7.78E+00,4.53E-04,70636,537.05951,1435.56188,1.40E+03,5.86E+00,8.73E+02,2.23E+00,1.55E+03,7.78E+00,0,,,,,537.05951,2.84E-03,1435.56188,1.96E-03,2.44E-02,-8.78E-02
1325.562848,1.56E+03,7.79E+00,4.53E-04,70637,537.05733,1435.56188,1.41E+03,5.87E+00,8.74E+02,2.23E+00,1.56E+03,7.79E+00,0,,,,,537.05733,2.84E-03,1435.56188,1.95E-03,2.34E-02,-8.74E-02
1325.564237,1.54E+03,7.78E+00,4.53E-04,70638,537.05395,1435.55869,1.40E+03,5.85E+00,8.76E+02,2.23E+00,1.54E+03,7.78E+00,0,,,,,537.05395,2.86E-03,1435.55869,1.97E-03,1.66E-02,-9.23E-02
1325.565626,1.54E+03,7.79E+00,4.53E-04,70639,537.06291,1435.55815,1.40E+03,5.86E+00,8.82E+02,2.24E+00,1.54E+03,7.79E+00,0,,,,,537.06291,2.86E-03,1435.55815,1.97E-03,2.44E-02,-9.53E-02
1325.567015,1.54E+03,7.80E+00,4.53E-04,70640,537.06344,1435.56624,1.40E+03,5.87E+00,8.82E+02,2.24E+00,1.54E+03,7.80E+00,0,,,,,537.06344,2.86E-03,1435.56624,1.97E-03,2.35E-02,-8.17E-02
1325.568404,1.54E+03,7.79E+00,4.53E-04,70641,537.05922,1435.56487,1.40E+03,5.86E+00,8.79E+02,2.23E+00,1.54E+03,7.79E+00,0,,,,,537.05922,2.86E-03,1435.56487,1.97E-03,2.16E-02,-9.01E-02
1325.569793,1.55E+03,7.80E+00,4.53E-04,70642,537.06282,1435.56581,1.40E+03,5.87E+00,8.83E+02,2.24E+00,1.55E+03,7.80E+00,0,,,,,537.06282,2.85E-03,1435.56581,1.96E-03,2.78E-02,-8.61E-02
1325.571182,1.55E+03,7.81E+00,4.53E-04,70643,537.04859,1435.5543,1.40E+03,5.88E+00,8.81E+02,2.24E+00,1.55E+03,7.81E+00,0,,,,,537.04859,2.85E-03,1435.5543,1.96E-03,1.24E-02,-1.02E-01
1325.57257,1.54E+03,7.80E+00,4.53E-04,70644,537.06754,1435.56883,1.40E+03,5.87E+00,8.85E+02,2.24E+00,1.54E+03,7.80E+00,0,,,,,537.06754,2.86E-03,1435.56883,1.97E-03,2.53E-02,-8.21E-02
1325.573959,1.55E+03,7.80E+00,4.53E-04,70645,537.06841,1435.5619,1.40E+03,5.87E+00,8.85E+02,2.24E+00,1.55E+03,7.80E+00,0,,,,,537.06841,2.84E-03,1435.5619,1.96E-03,2.52E-02,-9.24E-02
1325.575348,1.56E+03,7.81E+00,4.53E-04,70646,537.06102,1435.56273,1.41E+03,5.88E+00,8.86E+02,2.24E+00,1.56E+03,7.81E+00,0,,,,,537.06102,2.84E-03,1435.56273,1.95E-03,2.28E-02,-8.91E-02
1325.576737,1.55E+03,7.83E+00,4.53E-04,70647,537.05756,1435.55782,1.41E+03,5.89E+00,8.89E+02,2.24E+00,1.55E+03,7.83E+00,0,,,,,537.05756,2.85E-03,1435.55782,1.96E-03,1.93E-02,-9.42E-02
1325.578126,1.55E+03,7.81E+00,4.53E-04,70648,537.0637,1435.56191,1.40E+03,5.88E+00,8.87E+02,2.24E+00,1.55E+03,7.81E+00,0,,,,,537.0637,2.85E-03,1435.56191,1.96E-03,2.44E-02,-8.92E-02
1325.579515,1.55E+03,7.81E+00,4.53E-04,70649,537.06632,1435.56113,1.40E+03,5.88E+00,8.89E+02,2.24E+00,1.55E+03,7.81E+00,0,,,,,537.06632,2.86E-03,1435.56113,1.97E-03,2.61E-02,-8.70E-02
1325.580904,1.54E+03,7.80E+00,4.53E-04,70650,537.05938,1435.5603,1.40E+03,5.87E+00,8.87E+02,2.24E+00,1.54E+03,7.80E+00,0,,,,,537.05938,2.86E-03,1435.5603,1.97E-03,2.05E-02,-8.86E-02
1325.582293,1.56E+03,7.82E+00,4.53E-04,70651,537.06046,1435.55839,1.41E+03,5.89E+00,8.91E+02,2.24E+00,1.56E+03,7.82E+00,0,,,,,537.06046,2.84E-03,1435.55839,1.96E-03,2.12E-02,-9.40E-02
1325.583681,1.54E+03,7.80E+00,4.53E-04,70652,537.06202,1435.56187,1.39E+03,5.87E+00,8.90E+02,2.24E+00,1.54E+03,7.80E+00,0,,,,,537.06202,2.87E-03,1435.56187,1.97E-03,2.39E-02,-8.99E-02
1325.58507,1.55E+03,7.81E+00,4.53E-04,70653,537.0631,1435.56237,1.40E+03,5.88E+00,8.88E+02,2.24E+00,1.55E+03,7.81E+00,0,,,,,537.0631,2.85E-03,1435.56237,1.96E-03,2.35E-02,-9.10E-02
1325.586459,1.55E+03,7.84E+00,4.53E-04,70654,537.04929,1435.56228,1.41E+03,5.90E+00,8.96E+02,2.25E+00,1.55E+03,7.84E+00,0,,,,,537.04929,2.85E-03,1435.56228,1.97E-03,2.07E-02,-9.08E-02
1325.587848,1.55E+03,7.82E+00,4.53E-04,70655,537.064,1435.56695,1.40E+03,5.89E+00,8.93E+02,2.25E+00,1.55E+03,7.82E+00,0,,,,,537.064,2.86E-03,1435.56695,1.97E-03,2.59E-02,-8.67E-02
1325.589237,1.55E+03,7.83E+00,4.53E-04,70656,537.05704,1435.55855,1.41E+03,5.89E+00,8.97E+02,2.25E+00,1.55E+03,7.83E+00,0,,,,,537.05704,2.85E-03,1435.55855,1.96E-03,1.92E-02,-9.21E-02
1325.590626,1.54E+03,7.82E+00,4.53E-04,70657,537.06245,1435.56039,1.40E+03,5.88E+00,8.98E+02,2.25E+00,1.54E+03,7.82E+00,0,,,,,537.06245,2.87E-03,1435.56039,1.97E-03,2.45E-02,-8.93E-02
1325.592015,1.55E+03,7.83E+00,4.53E-04,70658,537.0617,1435.56241,1.41E+03,5.89E+00,8.92E+02,2.25E+00,1.55E+03,7.83E+00,0,,,,,537.0617,2.85E-03,1435.56241,1.96E-03,2.34E-02,-9.25E-02
